paper_id,title,pmid,doi,matched_pis,matched_centers,collection_route,year,paper_status,abstract_length,dataset_scan_status,resource_scan_status
pmid-32092305,Influenza virus NS1- C/EBPβ gene regulatory complex inhibits RIG-I transcription.,32092305,10.1016/j.antiviral.2020.104747,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2020,metadata_ingested,1007,pending,pending
pmid-32087189,Comparison of two immunoassays for concurrent detection of HCV antigen and antibodies among HIV/HCV co-infected patients in dried serum/plasma spots.,32087189,10.1016/j.jviromet.2020.113839,Alan Hauser,SCRIPT,pi_author_backlog,2020,metadata_ingested,1745,pending,pending
pmid-32087014,Long-term outcomes after coronary artery bypass surgery in patients with diabetes.,32087014,10.1093/icvts/ivaa009,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1751,pending,pending
pmid-32068878,[Stable coronary artery disease becomes chronic coronary syndrome].,32068878,,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,552,pending,pending
pmid-32066900,A census of pathway maps in cancer systems biology.,32066900,10.1038/s41568-020-0240-7,Trey Ideker,HPMI,pi_author_backlog,2020,metadata_ingested,1491,pending,pending
pmid-32045077,A randomized controlled trial of a Group psychological intervention to increase locus of control for alcohol consumption among Alcohol-Misusing Short-term (male) Prisoners (GASP).,32045077,10.1111/add.15006,Ryan McNamara,CViSB,pi_author_backlog,2020,metadata_ingested,2532,pending,pending
pmid-32042935,Emergency and critical care providers' perception about the use of bedside ultrasound for confirmation of above-diaphragm central venous catheter placement.,32042935,10.1016/j.heliyon.2019.e03113,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1808,pending,pending
pmid-32037005,Introduction of the low risk ankle rule to a paediatric emergency department.,32037005,10.1016/j.injury.2020.01.040,Ryan McNamara,CViSB,pi_author_backlog,2020,metadata_ingested,1919,pending,pending
pmid-32034123,De novo emergence of adaptive membrane proteins from thymine-rich genomic sequences.,32034123,10.1038/s41467-020-14500-z,Trey Ideker,HPMI,pi_author_backlog,2020,metadata_ingested,1135,pending,pending
pmid-32034103,Structural dynamics of the human COP9 signalosome revealed by cross-linking mass spectrometry and integrative modeling.,32034103,10.1073/pnas.1915542117,Andrej Sali,HPMI,pi_author_backlog,2020,metadata_ingested,1183,pending,pending
pmid-32023470,OTUB1 Is a Key Regulator of RIG-I-Dependent Immune Signaling and Is Targeted for Proteasomal Degradation by Influenza A NS1.,32023470,10.1016/j.celrep.2020.01.015,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2020,metadata_ingested,1098,pending,pending
pmid-32016773,Deficiency of T-type voltage-gated calcium channels results in attenuated weight gain and improved endothelium-dependent dilatation of resistance vessels induced by a high-fat diet in mice.,32016773,10.1007/s13105-020-00728-2,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1620,pending,pending
pmid-32012039,A Telehealth-Delivered Pulmonary Rehabilitation Intervention in Underserved Hispanic and African American Patients With Chronic Obstructive Pulmonary Disease: A Community-Based Participatory Research Approach.,32012039,10.2196/13197,Rafael Medina,SYBIL,pi_author_backlog,2020,metadata_ingested,1906,pending,pending
pmid-32011357,The Role of the Palliative Care Registered Nurse in the Nursing Facility Setting.,32011357,10.1097/NJH.0000000000000634,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1252,pending,pending
pmid-31964824,"Kinetic coupling of the respiratory chain with ATP synthase, but not proton gradients, drives ATP production in cristae membranes.",31964824,10.1073/pnas.1917968117,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1631,pending,pending
pmid-31964395,Retraction Note: Factors associated with induced abortion in Nepal: data from a nationally representative population-based cross-sectional survey.,31964395,10.1186/s12978-020-0867-6,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,354,pending,pending
pmid-31959425,Activity of human serum antibodies in an influenza virus hemagglutinin stalk-based ADCC reporter assay correlates with activity in a CD107a degranulation assay.,31959425,10.1016/j.vaccine.2020.01.008,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2020,metadata_ingested,1512,pending,pending
pmid-31958450,Establishment of an anti-hepatitis C virus IgG avidity test for dried serum/plasma spots.,31958450,10.1016/j.jim.2020.112744,Alan Hauser,SCRIPT,pi_author_backlog,2020,metadata_ingested,1764,pending,pending
pmid-31957533,Exercise is Associated With Impaired Left Ventricular Systolic Function in Patients With Lamin A/C Genotype.,31957533,10.1161/JAHA.119.012937,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1947,pending,pending
pmid-31952519,Pre-treatment with the viral Toll-like receptor 3 agonist poly(I:C) modulates innate immunity and protects neutropenic mice infected intracerebrally with Escherichia coli.,31952519,10.1186/s12974-020-1700-4,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1896,pending,pending
pmid-31950350,Subjective recovery from pregnancy-related pelvic girdle pain the first 6 weeks after delivery: a prospective longitudinal cohort study.,31950350,10.1007/s00586-020-06288-9,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1566,pending,pending
pmid-31935881,Inhibition of PP2A with LB-100 Enhances Efficacy of CAR-T Cell Therapy Against Glioblastoma.,31935881,10.3390/cancers12010139,Rafael Medina,SYBIL,pi_author_backlog,2020,metadata_ingested,1099,pending,pending
pmid-31902224,Long-Distance Skiing and Incidence of Hypertension: A Cohort Study of 206 889 Participants in a Long-Distance Cross-Country Skiing Event.,31902224,10.1161/CIRCULATIONAHA.119.042208,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,2108,pending,pending
pmid-31887661,"Ex Vivo/In vivo Gene Editing in Hepatocytes Using ""All-in-One"" CRISPR-Adeno-Associated Virus Vectors with a Self-Linearizing Repair Template.",31887661,10.1016/j.isci.2019.100764,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1116,pending,pending
pmid-31887022,Monitoring Fe(II) Spin-State Equilibria via Eu(III) Luminescence in Molecular Complexes: Dream or Reality?,31887022,10.1021/acs.inorgchem.9b02713,Alan Hauser,SCRIPT,pi_author_backlog,2020,metadata_ingested,1680,pending,pending
pmid-31883951,Molecular Wiring of a Mitochondrial Translational Feedback Loop.,31883951,10.1016/j.molcel.2019.11.019,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1041,pending,pending
pmid-31882550,Chromosome Translocation t(14;21)(q11;q22) Activates Both OLIG1 and OLIG2 in Pediatric T-cell Lymphoblastic Malignancies and May Signify Adverse Prognosis.,31882550,10.21873/cgp.20166,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,978,pending,pending
pmid-31873309,Immune profiling of human tumors identifies CD73 as a combinatorial target in glioblastoma.,31873309,10.1038/s41591-019-0694-x,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1530,pending,pending
pmid-31857134,Deep-sequencing reveals broad subtype-specific HCV resistance mutations associated with treatment failure.,31857134,10.1016/j.antiviral.2019.104694,Rafael Medina,SYBIL,pi_author_backlog,2020,metadata_ingested,1839,pending,pending
pmid-31825148,Marfan syndrome: Evolving organ manifestations-A 10-year follow-up study.,31825148,10.1002/ajmg.a.61441,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1365,pending,pending
pmid-31816630,Predicting 6-Month Mortality for Older Adults Hospitalized With Acute Myocardial Infarction: A Cohort Study.,31816630,10.7326/M19-0974,Ryan McNamara,CViSB,pi_author_backlog,2020,metadata_ingested,2187,pending,pending
pmid-31808602,The Alcohol Dependence Scale and DSM-5 alcohol use disorder: Severity ratings correspond insufficiently in older patients.,31808602,10.1002/mpr.1811,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1397,pending,pending
pmid-31805220,Cellulose-Based Microparticles for Magnetically Controlled Optical Modulation and Sensing.,31805220,10.1002/smll.201904251,Alan Hauser,SCRIPT,pi_author_backlog,2020,metadata_ingested,1407,pending,pending
pmid-31776276,Viral Determinants in H5N1 Influenza A Virus Enable Productive Infection of HeLa Cells.,31776276,10.1128/JVI.01410-19,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2020,metadata_ingested,2569,pending,pending
pmid-31774362,A comparative assessment of two designs of hip stem using rule-based simulation of combined osseointegration and remodelling.,31774362,10.1177/0954411919890998,Sumit Chanda,SYBIL,pi_author_backlog,2020,metadata_ingested,1444,pending,pending
pmid-31767630,Growth differentiation factor 11 attenuates liver fibrosis via expansion of liver progenitor cells.,31767630,10.1136/gutjnl-2019-318812,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1666,pending,pending
pmid-31746962,Association of Genetically Predicted Lipid Levels With the Extent of Coronary Atherosclerosis in Icelandic Adults.,31746962,10.1001/jamacardio.2019.2946,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,3156,pending,pending
pmid-31733382,Comparison of Clinical Outcomes Stratified by Target Delineation for Patients Undergoing Stereotactic Body Radiotherapy for Spinal Metastases.,31733382,10.1016/j.wneu.2019.10.094,Rafael Medina,SYBIL,pi_author_backlog,2020,metadata_ingested,1689,pending,pending
pmid-31693114,Long-term Complications of Ebola Virus Disease: Prevalence and Predictors of Major Symptoms and the Role of Inflammation.,31693114,10.1093/cid/ciz1062,Donald S Grant,CViSB,pi_author_backlog,2020,metadata_ingested,1714,pending,pending
pmid-31679017,Immune biology of glioma-associated macrophages and microglia: functional and therapeutic implications.,31679017,10.1093/neuonc/noz212,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1083,pending,pending
pmid-31670617,Lithium-associated hypothyroidism and potential for reversibility after lithium discontinuation: Findings from the LiSIE retrospective cohort study.,31670617,10.1177/0269881119882858,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,1664,pending,pending
pmid-31669238,The basic machineries for mitochondrial protein quality control.,31669238,10.1016/j.mito.2019.10.003,Melanie Ott,HPMI,pi_author_backlog,2020,metadata_ingested,509,pending,pending
pmid-31630990,"Immunogenicity of chimeric haemagglutinin-based, universal influenza virus vaccine candidates: interim results of a randomised, placebo-controlled, phase 1 clinical trial.",31630990,10.1016/S1473-3099(19)30393-7,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2020,metadata_ingested,3718,pending,pending
pmid-31630093,Clinical clues predictive of Stevens-Johnson syndrome as the cause of chronic cicatrising conjunctivitis.,31630093,10.1136/bjophthalmol-2019-314928,Sumit Chanda,SYBIL,pi_author_backlog,2020,metadata_ingested,1711,pending,pending
pmid-31561232,Natural history of the aging spine: a cross-sectional analysis of spinopelvic parameters in the asymptomatic population.,31561232,10.3171/2019.7.SPINE181164,Rafael Medina,SYBIL,pi_author_backlog,2020,metadata_ingested,2301,pending,pending
pmid-31504270,Epigenetic Markers of Aging Predict the Neural Oscillations Serving Selective Attention.,31504270,10.1093/cercor/bhz162,Trey Ideker,HPMI,pi_author_backlog,2020,metadata_ingested,1158,pending,pending
pmid-31454444,Evaluation of adding the community reinforcement approach to motivational enhancement therapy for adults aged 60 years and older with DSM-5 alcohol use disorder: a randomized controlled trial.,31454444,10.1111/add.14795,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,2195,pending,pending
pmid-31197576,National rotavirus vaccination programme implementation and gastroenteritis presentations: the paediatric emergency medicine perspective.,31197576,10.1007/s11845-019-02046-z,Ryan McNamara,CViSB,pi_author_backlog,2020,metadata_ingested,1513,pending,pending
pmid-31175460,One-Stop MRI and MRI/transrectal ultrasound fusion-guided biopsy: an expedited pathway for prostate cancer diagnosis.,31175460,10.1007/s00345-019-02835-2,Andrej Sali,HPMI,pi_author_backlog,2020,metadata_ingested,1869,pending,pending
pmid-31107107,The prognostic effect of known and newly detected type 2 diabetes in patients with acute coronary syndrome.,31107107,10.1177/2048872619849925,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1632,pending,pending
pmid-31081025,The gut flora modulates intestinal barrier integrity but not progression of chronic kidney disease in hyperoxaluria-related nephrocalcinosis.,31081025,10.1093/ndt/gfz080,Kristian Andersen,CViSB,pi_author_backlog,2020,metadata_ingested,1383,pending,pending
pmid-31056358,Temporal expression of cytokines and B-cell phenotypes during mechanical circulatory support.,31056358,10.1016/j.jtcvs.2019.03.061,Elaine Reed,UCLA-Persistent-BSI,pi_author_backlog,2020,metadata_ingested,2140,pending,pending
pmid-30606072,Trainer and support staff's experiences of engaging with the Who's Challenging Who? challenging behaviour training course.,30606072,10.1177/1744629518821789,Ryan McNamara,CViSB,pi_author_backlog,2020,metadata_ingested,1040,pending,pending
pmid-30293162,Cranioplasty following decompressive craniectomy: minor surgical complexity but still high periprocedural complication rates.,30293162,10.1007/s10143-018-1038-x,Alan Hauser,SCRIPT,pi_author_backlog,2020,metadata_ingested,1498,pending,pending
pmid-32934584,What do elderly problem drinkers aim for? Choice of goal for treatment among elderly treatment-seeking alcohol-dependent patients.,32934584,10.1177/1455072519852852,Kristian Andersen,CViSB,pi_author_backlog,2019,metadata_ingested,1561,pending,pending
pmid-32009973,Rcf1 Modulates Cytochrome c Oxidase Activity Especially Under Energy-Demanding Conditions.,32009973,10.3389/fphys.2019.01555,Melanie Ott,HPMI,pi_author_backlog,2019,metadata_ingested,1161,pending,pending
pmid-31921042,"Functional Characterization and Direct Comparison of Influenza A, B, C, and D NS1 Proteins in vitro and in vivo.",31921042,10.3389/fmicb.2019.02862,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2019,metadata_ingested,1922,pending,pending
pmid-31874936,Using Digital Technology for Sexual and Reproductive Health: Are Programs Adequately Considering Risk?,31874936,10.9745/GHSP-D-19-00239,Kristian Andersen,CViSB,pi_author_backlog,2019,metadata_ingested,419,pending,pending
pmid-31864519,Adding Chiropractic Treatment to Individual Rehabilitation for Persistent Pelvic Girdle Pain 3 to 6 Months After Delivery: A Pilot Randomized Trial.,31864519,10.1016/j.jmpt.2018.12.006,Kristian Andersen,CViSB,pi_author_backlog,2019,metadata_ingested,1946,pending,pending
pmid-31859745,[Clinical and epidemiological characterization of healthcare acquired influenza in critical ill patients].,31859745,10.4067/S0716-10182019000300274,Rafael Medina,SYBIL,pi_author_backlog,2019,metadata_ingested,1335,pending,pending
pmid-31851929,Viral Fitness Landscapes in Diverse Host Species Reveal Multiple Evolutionary Lines for the NS1 Gene of Influenza A Viruses.,31851929,10.1016/j.celrep.2019.11.070,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2019,metadata_ingested,969,pending,pending
pmid-31839997,Pandemic influenza virus vaccines boost hemagglutinin stalk-specific antibody responses in primed adult and pediatric cohorts.,31839997,10.1038/s41541-019-0147-z,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2019,metadata_ingested,1103,pending,pending
pmid-31780431,Federating Structural Models and Data: Outcomes from A Workshop on Archiving Integrative Structures.,31780431,10.1016/j.str.2019.11.002,Andrej Sali,HPMI,pi_author_backlog,2019,metadata_ingested,729,pending,pending
pmid-31770365,The great hairball gambit.,31770365,10.1371/journal.pgen.1008519,Trey Ideker,HPMI,pi_author_backlog,2019,metadata_ingested,0,pending,pending
pmid-31767039,DNA methylation aging clocks: challenges and recommendations.,31767039,10.1186/s13059-019-1824-y,Trey Ideker,HPMI,pi_author_backlog,2019,metadata_ingested,825,pending,pending
pmid-31753046,Clinical course and need for hospital admission after lithium discontinuation in patients with bipolar disorder type I or II: mirror-image study based on the LiSIE retrospective cohort.,31753046,10.1192/bjo.2019.83,Melanie Ott,HPMI,pi_author_backlog,2019,metadata_ingested,1761,pending,pending
pmid-31745234,Extracellular Membrane Vesicles from Lactobacilli Dampen IFN-γ Responses in a Monocyte-Dependent Manner.,31745234,10.1038/s41598-019-53576-6,Melanie Ott,HPMI,pi_author_backlog,2019,metadata_ingested,1289,pending,pending
